timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1624533030775,4726,https://www.facebook.com/Ben%C3%A9-LLC-110351844537791,200,OK,Thread Group 1-1,text,false,"The operation lasted too long: It took 4,726 milliseconds, but should not have lasted longer than 1,200 milliseconds.",608453,6778,5,5,https://www.facebook.com/Ben%C3%A9-LLC-110351844537791,1076,0,762
1624533030775,1520,https://www.facebook.com/Ben%C3%A9-LLC-110351844537791-0,200,OK,Thread Group 1-1,text,true,,209353,498,5,5,https://www.facebook.com/Ben%C3%A9-LLC-110351844537791,1076,0,762
1624533032386,487,https://www.facebook.com/Ben%C3%A9-LLC-110351844537791-1,200,OK,Thread Group 1-1,bin,true,,4920,501,5,5,https://static.xx.fbcdn.net/rsrc.php/yb/r/hLRJ1GG_y0J.ico,485,0,372
1624533032386,492,https://www.facebook.com/Ben%C3%A9-LLC-110351844537791-2,200,OK,Thread Group 1-1,text,true,,13785,530,5,5,"https://static.xx.fbcdn.net/rsrc.php/v3/ya/l/0,cross/-umHvMgp6MJ.css?_nc_x=Ij3Wp8lg5Kz",465,0,368
1624533032386,519,https://www.facebook.com/Ben%C3%A9-LLC-110351844537791-3,200,OK,Thread Group 1-1,text,true,,1083,530,5,5,"https://static.xx.fbcdn.net/rsrc.php/v3/yT/l/0,cross/3YgZXQOzYgx.css?_nc_x=Ij3Wp8lg5Kz",518,0,382
1624533032386,504,https://www.facebook.com/Ben%C3%A9-LLC-110351844537791-4,200,OK,Thread Group 1-1,text,true,,18969,530,5,5,"https://static.xx.fbcdn.net/rsrc.php/v3/yp/l/0,cross/hf0ClTRK5rt.css?_nc_x=Ij3Wp8lg5Kz",464,0,360
1624533032387,538,https://www.facebook.com/Ben%C3%A9-LLC-110351844537791-5,200,OK,Thread Group 1-1,text,true,,18210,530,5,5,"https://static.xx.fbcdn.net/rsrc.php/v3/y_/l/0,cross/BAubyIU_kHJ.css?_nc_x=Ij3Wp8lg5Kz",504,0,380
1624533032387,538,https://www.facebook.com/Ben%C3%A9-LLC-110351844537791-6,200,OK,Thread Group 1-1,text,true,,13935,530,5,5,"https://static.xx.fbcdn.net/rsrc.php/v3/yV/l/0,cross/Be-DWwZ7qA0.css?_nc_x=Ij3Wp8lg5Kz",518,0,382
1624533032875,313,https://www.facebook.com/Ben%C3%A9-LLC-110351844537791-7,200,OK,Thread Group 1-1,text,true,,2564,530,5,5,"https://static.xx.fbcdn.net/rsrc.php/v3/yV/l/0,cross/Ngtf0oHmCap.css?_nc_x=Ij3Wp8lg5Kz",311,0,219
1624533033121,339,https://www.facebook.com/Ben%C3%A9-LLC-110351844537791-8,200,OK,Thread Group 1-1,text,true,,16820,530,5,5,"https://static.xx.fbcdn.net/rsrc.php/v3/yl/l/0,cross/tJWT35decBE.css?_nc_x=Ij3Wp8lg5Kz",300,0,187
1624533033138,335,https://www.facebook.com/Ben%C3%A9-LLC-110351844537791-9,200,OK,Thread Group 1-1,text,true,,1122,530,5,5,"https://static.xx.fbcdn.net/rsrc.php/v3/yC/l/0,cross/4oWnA0S9zdO.css?_nc_x=Ij3Wp8lg5Kz",335,0,200
1624533033142,334,https://www.facebook.com/Ben%C3%A9-LLC-110351844537791-10,200,OK,Thread Group 1-1,text,true,,1921,530,5,5,"https://static.xx.fbcdn.net/rsrc.php/v3/y1/l/0,cross/KHFwP3wSXUo.css?_nc_x=Ij3Wp8lg5Kz",334,0,196
1624533033146,2355,https://www.facebook.com/Ben%C3%A9-LLC-110351844537791-11,200,OK,Thread Group 1-1,text,true,,304160,521,5,5,https://static.xx.fbcdn.net/rsrc.php/v3/yf/r/0_agtkL2Z70.js?_nc_x=Ij3Wp8lg5Kz,385,0,209
1624533033149,797,https://www.facebook.com/Ben%C3%A9-LLC-110351844537791-12,200,OK,Thread Group 1-1,bin,true,,1611,488,5,5,https://facebook.com/security/hsts-pixel.gif,797,0,199
1624533035505,468,https://www.facebook.com/ajax/bz?__a=1&__ccg=GOOD&__comet_req=0&__csr=&__dyn=7xe6Fo4OQ1PyUbFuC1swgE98nwgU6C7UW3q327E2vwXx60kO4o3Bw5VCwjE3awbG782Cw8G1Qw5MKdwl8G0me2218w5uwdK0D83mwaS0zE0I6aw&__hs=18802.PHASED%3ADEFAULT.2.0.0.0&__hsi=6977314105309614202-0&__req=1&__rev=1004029258&__s=rwz2ap%3Avh4emd%3A5ettwh&__spin_b=trunk&__spin_r=1004029258&__spin_t=1624532534&__user=0&dpr=1.5&jazoest=2872&lsd=AVr_wG752SQ,200,OK,Thread Group 1-1,text,true,,1507,1737,5,5,https://www.facebook.com/ajax/bz,468,0,0
1624533035975,434,https://www.facebook.com/ajax/bz?__a=1&__ccg=GOOD&__comet_req=0&__csr=&__dyn=7xe6Fo4OQ1PyUbFuC1swgE98nwgU6C7UW3q327E2vwXx60kO4o3Bw5VCwjE3awbG782Cw8G1Qw5MKdwl8G0me2218w5uwdK0D83mwaS0zE0I6aw&__hs=18802.PHASED%3ADEFAULT.2.0.0.0&__hsi=6977314105309614202-0&__req=2&__rev=1004029258&__s=rwz2ap%3Avh4emd%3A5ettwh&__spin_b=trunk&__spin_r=1004029258&__spin_t=1624532534&__user=0&dpr=1.5&jazoest=2872&lsd=AVr_wG752SQ,200,OK,Thread Group 1-1,text,true,,1524,4751,5,5,https://www.facebook.com/ajax/bz,434,0,0
1624533031688,4725,https://www.facebook.com/Ben%C3%A9-LLC-110351844537791,200,OK,Thread Group 1-2,text,false,"The operation lasted too long: It took 4,725 milliseconds, but should not have lasted longer than 1,200 milliseconds.",608864,6778,5,5,https://www.facebook.com/Ben%C3%A9-LLC-110351844537791,511,0,205
1624533031688,942,https://www.facebook.com/Ben%C3%A9-LLC-110351844537791-0,200,OK,Thread Group 1-2,text,true,,209348,498,5,5,https://www.facebook.com/Ben%C3%A9-LLC-110351844537791,511,0,205
1624533032640,367,https://www.facebook.com/Ben%C3%A9-LLC-110351844537791-1,200,OK,Thread Group 1-2,bin,true,,4920,501,5,5,https://static.xx.fbcdn.net/rsrc.php/yb/r/hLRJ1GG_y0J.ico,367,0,252
1624533032640,367,https://www.facebook.com/Ben%C3%A9-LLC-110351844537791-2,200,OK,Thread Group 1-2,text,true,,13786,530,5,5,"https://static.xx.fbcdn.net/rsrc.php/v3/ya/l/0,cross/-umHvMgp6MJ.css?_nc_x=Ij3Wp8lg5Kz",335,0,240
1624533032640,319,https://www.facebook.com/Ben%C3%A9-LLC-110351844537791-3,200,OK,Thread Group 1-2,text,true,,1083,530,5,5,"https://static.xx.fbcdn.net/rsrc.php/v3/yT/l/0,cross/3YgZXQOzYgx.css?_nc_x=Ij3Wp8lg5Kz",318,0,216
